dataset,keras_parallel_3_Dilated_Conv,keras_3_Dilated_Conv,sklearn_MLPClassifier,sklearn_Perceptron,sklearn_SGDClassifier,sklearn_BernoulliNB,sklearn_PassiveAggressiveClassifier,MOA_MajorityClass,MOA_RandomHoeffdingTree,MOA_NaiveBayes,MOA_SPegasos,MOA_OzaBagAdwin,MOA_OzaBoost,MOA_OzaBag,MOA_OCBoost,MOA_SingleClassifierDrift,MOA_WeightedMajorityAlgorithm,MOA_OzaBoostAdwin,MOA_Perceptron,MOA_HoeffdingAdaptiveTree,MOA_HoeffdingOptionTree,MOA_LeveragingBag,MOA_DecisionStump,MOA_OzaBagASHT,MOA_SGD,MOA_AdaHoeffdingOptionTree,MOA_ASHoeffdingTree,MOA_ActiveClassifier,MOA_HoeffdingTree
Meat,11299.658545941673,104606.5068478723,2552.880344196504,849.1684991198077,598.6364592361672,610.990584801995,1112.4099316310023,1.0,119.1032013074409,393.58214766391086,11.804124206883294,19706.769900019233,15974.334070371082,15419.583349355895,18333.177898481066,741.5240338396463,8436.829311670834,25474.288598346484,8.532926360315324,2339.1647279369354,1923.2843203230157,28632.899250144204,43.173187848490684,21007.737742741785,23.967121707363972,1862.148096519901,2410.622043837724,154.13704095366282,1857.9965391270914
MedicalImages,14371.438612758246,200636.74184943552,875.3222958309943,804.8686139427141,783.5416686294229,419.792408637366,730.2940596960119,1.0,70.4598915236945,400.51247177440524,4.924756753512726,4116.015378729342,6554.178708336771,3828.3056841284015,5954.721194889759,798.8358601960975,2603.033330582666,8302.545667324326,7.975416538510588,605.0028731967502,622.0982738314041,8131.8034598390095,23.594781734570635,4229.581736070998,5.8460326629207575,597.1674331025273,667.9039016961613,317.20992340642607,603.9493327131828
MiddlePhalanxOutlineAgeGroup,13431.615673692404,91018.38108288543,450.1730143192219,255.14109856758816,239.58039971463648,247.21041003486565,229.67245125655828,1.0,26.973062138684586,67.10411937407306,3.333827698578447,2376.8161768415107,1499.8247727433231,2115.153999818396,2907.081933472562,131.65938234611622,778.4997729955508,2206.626935843498,5.068373740125306,263.7522927449378,205.2194275452243,3347.2351967876343,7.051333272798814,2466.624474106359,3.6401424579032855,256.29990818931157,193.2924927106349,65.79162000464098,200.74460486092192
MiddlePhalanxOutlineCorrect,18495.097065511414,204796.92650542094,846.1739138596926,260.9937470626809,250.23731078852396,463.29428212888917,245.1343995778006,1.0,32.167691141307515,89.244567562839,4.844894150580276,2079.6718726307804,2646.0112439493782,1878.8140666005713,3127.1782935790516,163.60944771680175,776.5729748644077,2942.4609785968387,10.310969848953167,211.51291771155303,214.90081063742926,4924.650936023793,12.84421764740188,2032.5355339126374,7.02538053303785,218.78049804630544,217.19002741004255,85.27754126086197,221.48812037091034
MiddlePhalanxTW,34265.88877606588,145988.3174837987,780.6740523515617,601.5657549736691,587.9824494159789,396.63484620338403,542.4413867563491,1.0,84.68038858925206,221.00986093963218,3.722610306062772,6660.36210929885,4450.656979010982,4968.922590811619,7983.957810773929,411.6299467151861,1860.4151666774967,4922.4787185652085,8.727305218012866,772.5078465137435,655.653518747157,9184.323071674573,13.12512184027552,6630.961092338683,4.906995256351939,555.4894242640847,538.1240009097407,171.40454220547142,598.0083826109559
MoteStrain,20661.961192894116,200591.58490088105,746.038080286819,223.9745299870985,220.2726147381505,402.785001342972,213.79686028021533,1.0,33.93915582151987,82.0586582035789,4.460964733906577,2608.877367534278,1694.973013014176,2154.8246209040203,2306.24961509412,152.7416991052754,761.9368899604926,3393.5367984545665,8.210412793399952,309.39917644666514,219.79889757146174,4692.2603706716245,15.102980478735764,2535.9484516616317,6.396373169881477,218.30716215431093,220.4070924355101,78.2207253660237,222.88749854752496
NonInvasiveFetalECGThorax1,7537.701277395975,526530.5362075437,2040.901704376325,2584.4118749526024,2563.765092198841,2392.2594589189216,2472.299034013705,1.0,873.1320965672261,7928.49706302048,10.497959607910563,242770.5190998379,188130.23219283143,163842.98333687888,264942.69631816325,15018.758322575255,74623.08248992918,212543.27459471434,4.315111140900221,26019.394949191763,18043.96171775661,293557.9121295749,217.06084652229958,218126.47875728906,14.141321801062501,19050.67548003369,17961.794885468968,6920.421876927589,17963.29891719826
NonInvasiveFetalECGThorax2,7137.879254743253,516857.9233206866,2361.6660407754553,2624.8994487217947,2703.5946602710014,2909.5365846901777,2526.8479859139916,1.0,842.445597190297,8257.47608889785,10.13699204659253,226862.8807483412,187269.80484717528,145722.18477620996,260071.40529757994,15348.12547705704,72931.64573527889,209815.94370132545,4.229261273667402,25483.802686450486,18104.94984778873,286311.51593487017,211.16546378075492,205555.12514705196,13.688731040162661,18296.152812318414,17674.81308208567,7048.899619495595,17743.968298590866
OSULeaf,29094.837262021425,255563.97477055332,3160.678434938427,627.877147070329,603.7698952393174,539.1601148720029,595.1579772311579,1.0,119.61951047380742,623.3608143799654,9.04805440605652,23018.04741282519,16154.678418289332,15824.942781680724,25038.886899988232,1190.1658593440902,6897.2213988601225,17430.84360397352,5.187149135469796,2725.8054299126375,1977.2787241095386,32256.90410504817,34.49893604508174,18654.877939242284,8.576385547321934,2051.67170307638,1811.0733006127093,445.99667447256695,2040.0776954415676
OliveOil,13766.160443700996,65150.87134212482,1456.3039962713965,609.1744889736842,534.5597462217254,448.94934182664736,501.05357322152895,1.0,191.05615181210138,562.0255094104837,11.587338621869653,40552.392051641,40242.171566340025,40680.64061284803,49959.184321045264,962.292036086483,14313.313501322133,32935.77282625602,6.203219785347643,4112.5750505521855,4919.413283558873,43220.59783792191,55.39625136102037,30405.000777725927,27.110437081972307,3154.4701353243127,4687.937393062684,76.81132368953182,4178.905584072171
PhalangesOutlinesCorrect,12748.01655422896,232718.48376266757,911.1024800693564,288.2483724828605,274.08217327686737,461.5348433699742,263.1659422226951,1.0,30.19238640857969,85.77662625898037,5.686974184902603,2393.3180943750504,2102.259556347411,1728.330665939661,2933.1575323792667,165.10806016227073,906.0544294222225,3873.9351224326015,10.976684624216198,429.4554485099586,249.48375948915063,6053.726113451266,16.76797514869696,2442.013454722784,6.778246662238077,244.30189034247334,229.27710431633957,88.68223968912831,216.1669860115425
Phoneme,8246.289992276965,616089.4285096158,2899.3874189965563,2699.4393621117165,2546.693976146445,4187.948077541154,2540.5552576839887,1.0,748.6361983253611,7346.796867805018,12.773389655831318,69098.50034144339,57922.54376270623,72411.70047426174,97597.00485068897,15347.160077435601,62518.12064542199,62997.50141589371,4.2566041104773,10238.432718421967,11067.28703799419,151940.70156907334,327.7251819204154,75597.01797276596,13.484573963218088,10652.51861179765,10259.029923284874,5652.341067496154,10076.640613595711
Plane,35036.97818745551,76900.69171081753,758.9932255350312,574.5948944330828,577.1218786731354,391.22960720285397,535.1644044986778,1.0,105.63683631636837,337.17934873179354,5.09685698096857,15640.754891177552,12126.587274605874,10160.307335933076,18920.81651834817,664.5001833150019,4642.6741325867415,14428.717128287173,9.2354097923541,1396.7085291470853,1189.171482851715,17073.50161650502,19.120621271206215,13208.277872212782,5.263240342632403,989.4836849648369,1043.3230343632304,186.39256074392563,975.6866979968671
ProximalPhalanxOutlineAgeGroup,21314.157552049583,160260.41079300316,837.4649413691882,482.2698392130451,446.97980007030856,417.316466259275,429.08105638583964,1.0,45.344283076152614,129.5971078907008,4.228191805690319,4982.715750101724,4245.552208206829,3566.63415130364,5575.0192650787185,235.5179348336411,1209.5824751948421,5917.703214498105,11.998403705906286,455.0244295596106,328.6663588844721,5864.303092428558,12.743826097843437,3661.6125856834324,5.9552098657234955,320.15232088641267,343.0616764217972,105.88700741807256,407.71886444020157
